product_id,product_name,category,price,review_score,review_count,Sale_January,Sale_Feb,Sale_March,Sale_April,Sale_May,Sale_June,Sale_July,Sale_Aug,Sale_Sept,Sale_Oct,Sale_Nov,Sale_Dec,Revenue_Jan,Revenue_Feb,Revenue_March,Revenue_April,Revenue_may,Revenue_june,Revenue_july,Revenue_Aug,Revenue_Sept,Revenue_Oct,Revenue_Nov,Revenue_Dec,Revenue
125,Product_125,Sports,117.83,3.6,704,312,880,550,124,545,413,431,875,212,786,231,209,36762.96,103690.4,64806.5,14610.92,64217.35,48663.79,50784.73,103101.25,24979.96,92614.38,27218.73,24626.47,656077.44
126,Product_126,Home & Kitchen,216.42,3.2,243,280,300,71,870,547,181,677,459,147,148,194,957,60597.6,64926,15365.82,188285.4,118381.74,39172.02,146516.34,99336.78,31813.74,32030.16,41985.48,207113.94,1045525.02
127,Product_127,Toys,409.92,1.3,831,725,67,792,279,920,12,158,834,572,730,860,729,297192,27464.64,324656.64,114367.68,377126.4,4919.04,64767.36,341873.28,234474.24,299241.6,352531.2,298831.68,2737445.76
128,Product_128,Clothing,431.06,2.6,561,30,6,844,916,517,338,13,692,470,121,541,752,12931.8,2586.36,363814.64,394850.96,222858.02,145698.28,5603.78,298293.52,202598.2,52158.26,233203.46,324157.12,2258754.4
129,Product_129,Books,8.44,2.5,960,336,816,671,905,919,796,372,934,148,210,358,885,2835.84,6887.04,5663.24,7638.2,7756.36,6718.24,3139.68,7882.96,1249.12,1772.4,3021.52,7469.4,62034
130,Product_130,Books,257.82,2,32,182,136,186,621,913,258,224,77,87,279,849,463,46923.24,35063.52,47954.52,160106.22,235389.66,66517.56,57751.68,19852.14,22430.34,71931.78,218889.18,119370.66,1102180.5
131,Product_131,Clothing,211.62,3.9,391,22,163,485,845,214,89,504,951,323,537,330,711,4655.64,34494.06,102635.7,178818.9,45286.68,18834.18,106656.48,201250.62,68353.26,113639.94,69834.6,150461.82,1094921.88
132,Product_132,Clothing,114.94,3,277,543,82,190,868,133,615,72,411,894,684,426,727,62412.42,9425.08,21838.6,99767.92,15287.02,70688.1,8275.68,47240.34,102756.36,78618.96,48964.44,83561.38,648836.3
133,Product_133,Toys,64.33,1.3,532,445,896,421,657,284,890,248,74,395,155,496,716,28626.85,57639.68,27082.93,42264.81,18269.72,57253.7,15953.84,4760.42,25410.35,9971.15,31907.68,46060.28,365201.41
134,Product_134,Home & Kitchen,172.12,1.9,154,73,649,119,727,125,697,510,294,789,237,827,924,12564.76,111705.88,20482.28,125131.24,21515,119967.64,87781.2,50603.28,135802.68,40792.44,142343.24,159038.88,1027728.52
135,Product_135,Clothing,471.74,3.7,383,9,419,219,909,920,249,602,792,403,375,485,415,4245.66,197659.06,103311.06,428811.66,434000.8,117463.26,283987.48,373618.08,190111.22,176902.5,228793.9,195772.1,2734676.78
136,Product_136,Home & Kitchen,164.99,1.3,68,483,72,52,673,438,254,215,20,81,81,807,215,79690.17,11879.28,8579.48,111038.27,72265.62,41907.46,35472.85,3299.8,13364.19,13364.19,133146.93,35472.85,559481.09
137,Product_137,Health,261.8,4.4,878,455,236,733,127,848,587,972,905,640,491,448,79,119119,61784.8,191899.4,33248.6,222006.4,153676.6,254469.6,236929,167552,128543.8,117286.4,20682.2,1707197.8
138,Product_138,Electronics,352.99,3,884,565,45,450,313,685,897,601,170,285,355,412,778,199439.35,15884.55,158845.5,110485.87,241798.15,316632.03,212146.99,60008.3,100602.15,125311.45,145431.88,274626.22,1961212.44
139,Product_139,Books,185,2.9,214,563,617,411,331,151,970,540,14,381,924,329,479,104155,114145,76035,61235,27935,179450,99900,2590,70485,170940,60865,88615,1056350
140,Product_140,Toys,486.03,3.4,655,659,927,642,149,330,107,946,210,864,272,731,901,320293.77,450549.81,312031.26,72418.47,160389.9,52005.21,459784.38,102066.3,419929.92,132200.16,355287.93,437913.03,3274870.14
141,Product_141,Books,481.41,4.3,376,159,799,236,453,537,667,816,559,791,579,888,890,76544.19,384646.59,113612.76,218078.73,258517.17,321100.47,392830.56,269108.19,380795.31,278736.39,427492.08,428454.9,3549917.34
142,Product_142,Toys,129.63,2.4,744,881,261,757,35,382,593,938,85,269,43,990,546,114204.03,33833.43,98129.91,4537.05,49518.66,76870.59,121592.94,11018.55,34870.47,5574.09,128333.7,70777.98,749261.4
143,Product_143,Electronics,251.14,3.7,213,13,175,737,684,114,588,987,148,291,572,146,800,3264.82,43949.5,185090.18,171779.76,28629.96,147670.32,247875.18,37168.72,73081.74,143652.08,36666.44,200912,1319740.7
144,Product_144,Books,153.93,3.3,79,177,165,719,419,893,484,219,699,452,122,258,17,27245.61,25398.45,110675.67,64496.67,137459.49,74502.12,33710.67,107597.07,69576.36,18779.46,39713.94,2616.81,711772.32
145,Product_145,Electronics,146,2.1,726,411,656,405,21,481,981,839,371,714,348,291,164,60006,95776,59130,3066,70226,143226,122494,54166,104244,50808,42486,23944,829572
146,Product_146,Toys,23.26,4.5,628,877,841,607,205,283,971,726,479,23,707,810,524,20399.02,19561.66,14118.82,4768.3,6582.58,22585.46,16886.76,11141.54,534.98,16444.82,18840.6,12188.24,164052.78
147,Product_147,Clothing,306.73,4.2,604,52,369,421,638,898,257,220,817,955,329,142,201,15949.96,113183.37,129133.33,195693.74,275443.54,78829.61,67480.6,250598.41,292927.15,100914.17,43555.66,61652.73,1625362.27
148,Product_148,Health,253.83,3.6,782,407,794,711,847,74,638,388,150,862,408,992,740,103308.81,201541.02,180473.13,214994.01,18783.42,161943.54,98486.04,38074.5,218801.46,103562.64,251799.36,187834.2,1779602.13
149,Product_149,Books,30.48,4.4,923,846,53,246,956,165,996,553,140,310,990,936,345,25786.08,1615.44,7498.08,29138.88,5029.2,30358.08,16855.44,4267.2,9448.8,30175.2,28529.28,10515.6,199217.28
150,Product_150,Electronics,142.93,4.5,381,21,689,71,355,188,902,646,68,460,322,746,365,3001.53,98478.77,10148.03,50740.15,26870.84,128922.86,92332.78,9719.24,65747.8,46023.46,106625.78,52169.45,690780.69
151,Product_151,Sports,454.59,3.8,680,29,418,829,439,77,281,41,259,207,110,626,976,13183.11,190018.62,376855.11,199565.01,35003.43,127739.79,18638.19,117738.81,94100.13,50004.9,284573.34,443679.84,1951100.28
152,Product_152,Books,123.58,4.3,58,702,755,184,728,946,985,675,987,791,769,364,447,86753.16,93302.9,22738.72,89966.24,116906.68,121726.3,83416.5,121973.46,97751.78,95033.02,44983.12,55240.26,1029792.14
153,Product_153,Books,76.72,3.8,796,259,506,5,95,601,87,872,845,716,88,89,512,19870.48,38820.32,383.6,7288.4,46108.72,6674.64,66899.84,64828.4,54931.52,6751.36,6828.08,39280.64,358666
154,Product_154,Books,247.28,3.7,26,204,340,205,928,687,203,282,967,663,432,719,318,50445.12,84075.2,50692.4,229475.84,169881.36,50197.84,69732.96,239119.76,163946.64,106824.96,177794.32,78635.04,1470821.44
155,Product_155,Home & Kitchen,492.9,3.5,881,58,126,543,940,20,15,57,520,437,709,163,216,28588.2,62105.4,267644.7,463326,9858,7393.5,28095.3,256308,215397.3,349466.1,80342.7,106466.4,1874991.6
156,Product_156,Electronics,124.82,4,447,470,408,610,163,565,150,813,632,537,793,480,33,58665.4,50926.56,76140.2,20345.66,70523.3,18723,101478.66,78886.24,67028.34,98982.26,59913.6,4119.06,705732.28
157,Product_157,Electronics,337.71,1.6,66,775,923,905,147,183,935,833,370,705,711,83,870,261725.25,311706.33,305627.55,49643.37,61800.93,315758.85,281312.43,124952.7,238085.55,240111.81,28029.93,293807.7,2512562.4
158,Product_158,Books,382,4.5,921,465,366,386,529,870,253,536,418,335,98,76,265,177630,139812,147452,202078,332340,96646,204752,159676,127970,37436,29032,101230,1756054
159,Product_159,Clothing,122.63,4.5,760,11,270,767,293,221,187,72,100,421,538,672,639,1348.93,33110.1,94057.21,35930.59,27101.23,22931.81,8829.36,12263,51627.23,65974.94,82407.36,78360.57,513942.33
160,Product_160,Books,365.47,1.1,254,630,643,698,194,826,328,884,660,749,600,516,723,230246.1,234997.21,255098.06,70901.18,301878.22,119874.16,323075.48,241210.2,273737.03,219282,188582.52,264234.81,2723116.97
161,Product_161,Home & Kitchen,187.05,4.3,899,926,604,75,662,327,543,922,953,320,145,484,774,173208.3,112978.2,14028.75,123827.1,61165.35,101568.15,172460.1,178258.65,59856,27122.25,90532.2,144776.7,1259781.75
162,Product_162,Toys,317.99,1.5,968,973,378,176,479,178,782,128,657,496,693,589,823,309404.27,120200.22,55966.24,152317.21,56602.22,248668.18,40702.72,208919.43,157723.04,220367.07,187296.11,261705.77,2019872.48
163,Product_163,Home & Kitchen,318.6,2.3,44,289,72,826,876,787,996,598,864,586,256,602,79,92075.4,22939.2,263163.6,279093.6,250738.2,317325.6,190522.8,275270.4,186699.6,81561.6,191797.2,25169.4,2176356.6
164,Product_164,Clothing,270.21,4,97,849,922,798,122,111,396,841,967,946,188,598,676,229408.29,249133.62,215627.58,32965.62,29993.31,107003.16,227246.61,261293.07,255618.66,50799.48,161585.58,182661.96,2003336.94
165,Product_165,Books,49.69,1.6,554,759,921,348,399,735,516,425,242,162,239,781,412,37714.71,45764.49,17292.12,19826.31,36522.15,25640.04,21118.25,12024.98,8049.78,11875.91,38807.89,20472.28,295108.91
166,Product_166,Electronics,418.47,4.3,227,353,914,254,698,725,458,947,752,810,870,103,251,147719.91,382481.58,106291.38,292092.06,303390.75,191659.26,396291.09,314689.44,338960.7,364068.9,43102.41,105035.97,2985783.45
167,Product_167,Health,163.79,4.3,774,638,247,836,964,58,329,664,511,540,898,451,11,104498.02,40456.13,136928.44,157893.56,9499.82,53886.91,108756.56,83696.69,88446.6,147083.42,73869.29,1801.69,1006817.13
168,Product_168,Sports,97.33,3,679,74,859,701,451,326,819,693,848,164,502,486,400,7202.42,83606.47,68228.33,43895.83,31729.58,79713.27,67449.69,82535.84,15962.12,48859.66,47302.38,38932,615417.59
169,Product_169,Books,25.18,1,436,872,784,307,660,904,844,124,554,848,707,338,815,21956.96,19741.12,7730.26,16618.8,22762.72,21251.92,3122.32,13949.72,21352.64,17802.26,8510.84,20521.7,195321.26
170,Product_170,Clothing,297.49,2.1,791,715,42,344,103,620,168,66,94,697,808,686,723,212705.35,12494.58,102336.56,30641.47,184443.8,49978.32,19634.34,27964.06,207350.53,240371.92,204078.14,215085.27,1507084.34
171,Product_171,Electronics,340.39,3.5,601,560,376,126,754,896,692,5,225,565,676,565,281,190618.4,127986.64,42889.14,256654.06,304989.44,235549.88,1701.95,76587.75,192320.35,230103.64,192320.35,95649.59,1947371.19
172,Product_172,Home & Kitchen,13.21,4.9,379,590,40,936,461,668,365,636,517,294,818,899,111,7793.9,528.4,12364.56,6089.81,8824.28,4821.65,8401.56,6829.57,3883.74,10805.78,11875.79,1466.31,83685.35
173,Product_173,Toys,258.49,3.5,178,440,169,286,742,190,177,313,213,41,270,477,722,113735.6,43684.81,73928.14,191799.58,49113.1,45752.73,80907.37,55058.37,10598.09,69792.3,123299.73,186629.78,1044299.6
174,Product_174,Toys,117.12,2,427,990,945,765,990,199,654,325,717,923,519,722,377,115948.8,110678.4,89596.8,115948.8,23306.88,76596.48,38064,83975.04,108101.76,60785.28,84560.64,44154.24,951717.12
175,Product_175,Health,324.36,3.5,915,240,211,724,717,311,361,564,66,284,549,606,750,77846.4,68439.96,234836.64,232566.12,100875.96,117093.96,182939.04,21407.76,92118.24,178073.64,196562.16,243270,1746029.88
176,Product_176,Books,91.31,3.2,709,860,492,761,709,707,759,577,395,938,113,222,267,78526.6,44924.52,69486.91,64738.79,64556.17,69304.29,52685.87,36067.45,85648.78,10318.03,20270.82,24379.77,620908
177,Product_177,Home & Kitchen,347.01,4.1,307,153,679,595,395,34,638,825,611,386,338,8,916,53092.53,235619.79,206470.95,137068.95,11798.34,221392.38,286283.25,212023.11,133945.86,117289.38,2776.08,317861.16,1935621.78
178,Product_178,Health,196.43,1.4,779,785,38,486,911,378,774,505,11,137,567,52,297,154197.55,7464.34,95464.98,178947.73,74250.54,152036.82,99197.15,2160.73,26910.91,111375.81,10214.36,58339.71,970560.63
179,Product_179,Sports,468.68,4,504,95,368,382,336,386,39,81,236,186,942,76,316,44524.6,172474.24,179035.76,157476.48,180910.48,18278.52,37963.08,110608.48,87174.48,441496.56,35619.68,148102.88,1613665.24
180,Product_180,Sports,73.07,3.2,268,725,756,405,598,757,923,598,833,909,985,717,569,52975.75,55240.92,29593.35,43695.86,55313.99,67443.61,43695.86,60867.31,66420.63,71973.95,52391.19,41576.83,641189.25
181,Product_181,Health,173.83,4.9,586,293,150,387,141,236,415,1,769,715,358,502,508,50932.19,26074.5,67272.21,24510.03,41023.88,72139.45,173.83,133675.27,124288.45,62231.14,87262.66,88305.64,777889.25
182,Product_182,Clothing,61.17,2.4,8,208,110,524,316,615,354,203,398,430,649,315,949,12723.36,6728.7,32053.08,19329.72,37619.55,21654.18,12417.51,24345.66,26303.1,39699.33,19268.55,58050.33,310193.07
183,Product_183,Toys,462.72,3.5,920,342,479,556,710,518,254,661,406,553,613,813,545,158250.24,221642.88,257272.32,328531.2,239688.96,117530.88,305857.92,187864.32,255884.16,283647.36,376191.36,252182.4,2984544
184,Product_184,Home & Kitchen,439.28,4.7,508,87,435,638,557,282,142,804,924,861,333,821,774,38217.36,191086.8,280260.64,244678.96,123876.96,62377.76,353181.12,405894.72,378220.08,146280.24,360648.88,340002.72,2924726.24
185,Product_185,Books,132.68,1.4,476,817,46,937,799,0,751,403,848,415,688,841,364,108399.56,6103.28,124321.16,106011.32,0,99642.68,53470.04,112512.64,55062.2,91283.84,111583.88,48295.52,916686.12
186,Product_186,Electronics,331.69,4.7,297,775,574,625,526,730,739,102,479,799,168,623,546,257059.75,190390.06,207306.25,174468.94,242133.7,245118.91,33832.38,158879.51,265020.31,55723.92,206642.87,181102.74,2217679.34
187,Product_187,Books,409.52,3.8,164,936,736,944,555,463,852,535,646,425,338,862,270,383310.72,301406.72,386586.88,227283.6,189607.76,348911.04,219093.2,264549.92,174046,138417.76,353006.24,110570.4,3096790.24
188,Product_188,Books,279.82,1.3,485,389,365,275,400,229,709,367,221,415,797,164,960,108849.98,102134.3,76950.5,111928,64078.78,198392.38,102693.94,61840.22,116125.3,223016.54,45890.48,268627.2,1480527.62
189,Product_189,Home & Kitchen,267.18,2.2,597,324,68,499,680,966,576,211,155,25,260,278,473,86566.32,18168.24,133322.82,181682.4,258095.88,153895.68,56374.98,41412.9,6679.5,69466.8,74276.04,126376.14,1206317.7
190,Product_190,Toys,124.72,3.8,72,939,298,716,309,171,899,576,653,370,886,26,738,117112.08,37166.56,89299.52,38538.48,21327.12,112123.28,71838.72,81442.16,46146.4,110501.92,3242.72,92043.36,820782.32
191,Product_191,Home & Kitchen,51.09,1.3,567,888,943,336,494,86,10,960,427,384,734,69,536,45367.92,48177.87,17166.24,25238.46,4393.74,510.9,49046.4,21815.43,19618.56,37500.06,3525.21,27384.24,299745.03
192,Product_192,Electronics,449.12,3.3,905,831,801,949,555,552,619,208,157,55,198,217,233,373218.72,359745.12,426214.88,249261.6,247914.24,278005.28,93416.96,70511.84,24701.6,88925.76,97459.04,104644.96,2414020
193,Product_193,Health,450.71,2.4,559,156,295,931,609,122,25,762,976,252,210,961,58,70310.76,132959.45,419611.01,274482.39,54986.62,11267.75,343441.02,439892.96,113578.92,94649.1,433132.31,26141.18,2414453.47
194,Product_194,Home & Kitchen,318.39,3.5,911,667,202,480,772,842,956,896,415,633,286,364,250,212366.13,64314.78,152827.2,245797.08,268084.38,304380.84,285277.44,132131.85,201540.87,91059.54,115893.96,79597.5,2153271.57
195,Product_195,Clothing,172.82,1.2,944,650,60,896,108,297,420,116,325,105,691,700,846,112333,10369.2,154846.72,18664.56,51327.54,72584.4,20047.12,56166.5,18146.1,119418.62,120974,146205.72,901083.48
196,Product_196,Books,177.86,4.5,238,632,945,910,794,884,662,627,370,129,761,844,85,112407.52,168077.7,161852.6,141220.84,157228.24,117743.32,111518.22,65808.2,22943.94,135351.46,150113.84,15118.1,1359383.98
197,Product_197,Toys,364.35,4.9,104,576,962,972,371,928,220,748,343,848,742,946,762,209865.6,350504.7,354148.2,135173.85,338116.8,80157,272533.8,124972.05,308968.8,270347.7,344675.1,277634.7,3067098.3
198,Product_198,Sports,449.07,4.9,210,618,829,272,854,689,852,477,261,669,471,305,389,277525.26,372279.03,122147.04,383505.78,309409.23,382607.64,214206.39,117207.27,300427.83,211511.97,136966.35,174688.23,3002482.02
199,Product_199,Electronics,444.11,4,554,658,313,919,615,574,495,104,282,375,481,123,179,292224.38,139006.43,408137.09,273127.65,254919.14,219834.45,46187.44,125239.02,166541.25,213616.91,54625.53,79495.69,2272954.98
200,Product_200,Sports,391.04,1.5,828,136,160,57,767,483,236,494,849,742,22,18,718,53181.44,62566.4,22289.28,299927.68,188872.32,92285.44,193173.76,331992.96,290151.68,8602.88,7038.72,280766.72,1830849.28
201,Product_201,Books,322.81,4,468,922,330,327,890,164,236,770,855,966,559,256,855,297630.82,106527.3,105558.87,287300.9,52940.84,76183.16,248563.7,276002.55,311834.46,180450.79,82639.36,276002.55,2301635.3
202,Product_202,Home & Kitchen,46.65,1.1,454,673,527,730,205,1000,218,45,228,307,108,295,148,31395.45,24584.55,34054.5,9563.25,46650,10169.7,2099.25,10636.2,14321.55,5038.2,13761.75,6904.2,209178.6
203,Product_203,Sports,85.01,1.1,268,427,337,108,846,698,486,822,887,90,295,927,582,36299.27,28648.37,9181.08,71918.46,59336.98,41314.86,69878.22,75403.87,7650.9,25077.95,78804.27,49475.82,552990.05
204,Product_204,Clothing,449.78,2.3,386,451,605,278,42,382,935,330,279,392,5,21,120,202850.78,272116.9,125038.84,18890.76,171815.96,420544.3,148427.4,125488.62,176313.76,2248.9,9445.38,53973.6,1727155.2
205,Product_205,Home & Kitchen,305.18,3,775,611,303,685,864,208,460,215,869,533,549,879,764,186464.98,92469.54,209048.3,263675.52,63477.44,140382.8,65613.7,265201.42,162660.94,167543.82,268253.22,233157.52,2117949.2
206,Product_206,Books,9.55,4.1,848,849,502,327,244,738,662,981,289,801,680,988,604,8107.95,4794.1,3122.85,2330.2,7047.9,6322.1,9368.55,2759.95,7649.55,6494,9435.4,5768.2,73200.75
207,Product_207,Sports,55.23,3.7,387,910,649,775,286,431,634,959,679,109,867,449,255,50259.3,35844.27,42803.25,15795.78,23804.13,35015.82,52965.57,37501.17,6020.07,47884.41,24798.27,14083.65,386775.69
208,Product_208,Health,333.43,2.8,877,818,337,314,354,388,143,491,46,560,794,551,765,272745.74,112365.91,104697.02,118034.22,129370.84,47680.49,163714.13,15337.78,186720.8,264743.42,183719.93,255073.95,1854204.23
209,Product_209,Electronics,7.51,2.1,259,140,549,473,784,559,989,812,974,640,202,549,863,1051.4,4122.99,3552.23,5887.84,4198.09,7427.39,6098.12,7314.74,4806.4,1517.02,4122.99,6481.13,56580.34
210,Product_210,Sports,84.6,5,283,82,638,110,475,223,188,921,714,584,324,47,799,6937.2,53974.8,9306,40185,18865.8,15904.8,77916.6,60404.4,49406.4,27410.4,3976.2,67595.4,431883
211,Product_211,Health,276.62,2.7,626,176,274,698,82,2,254,844,213,339,824,694,308,48685.12,75793.88,193080.76,22682.84,553.24,70261.48,233467.28,58920.06,93774.18,227934.88,191974.28,85198.96,1302326.96
212,Product_212,Health,347.49,2.8,875,197,163,780,109,371,67,448,757,564,784,586,58,68455.53,56640.87,271042.2,37876.41,128918.79,23281.83,155675.52,263049.93,195984.36,272432.16,203629.14,20154.42,1697141.16
213,Product_213,Sports,327.72,1.7,40,623,442,934,949,686,615,535,23,978,243,720,68,204169.56,144852.24,306090.48,311006.28,224815.92,201547.8,175330.2,7537.56,320510.16,79635.96,235958.4,22284.96,2233739.52
214,Product_214,Toys,116.01,4.2,486,567,318,228,189,445,335,510,320,355,326,182,445,65777.67,36891.18,26450.28,21925.89,51624.45,38863.35,59165.1,37123.2,41183.55,37819.26,21113.82,51624.45,489562.2
215,Product_215,Sports,357.53,3.8,929,971,588,496,982,610,670,457,273,891,986,434,387,347161.63,210227.64,177334.88,351094.46,218093.3,239545.1,163391.21,97605.69,318559.23,352524.58,155168.02,138364.11,2769069.85
216,Product_216,Books,122.44,1.9,220,690,503,155,799,115,820,546,555,167,46,106,85,84483.6,61587.32,18978.2,97829.56,14080.6,100400.8,66852.24,67954.2,20447.48,5632.24,12978.64,10407.4,561632.28
217,Product_217,Health,166.07,1.3,129,420,685,472,935,269,873,535,843,556,760,187,785,69749.4,113757.95,78385.04,155275.45,44672.83,144979.11,88847.45,139997.01,92334.92,126213.2,31055.09,130364.95,1215632.4
218,Product_218,Electronics,374.51,3.7,520,400,386,700,908,446,408,539,312,451,590,775,226,149804,144560.86,262157,340055.08,167031.46,152800.08,201860.89,116847.12,168904.01,220960.9,290245.25,84639.26,2299865.91
219,Product_219,Books,326.57,3.6,613,697,969,271,250,367,299,483,362,904,621,85,592,227619.29,316446.33,88500.47,81642.5,119851.19,97644.43,157733.31,118218.34,295219.28,202799.97,27758.45,193329.44,1926763
220,Product_220,Clothing,425.37,2.1,928,470,869,886,723,252,907,975,667,104,12,835,625,199923.9,369646.53,376877.82,307542.51,107193.24,385810.59,414735.75,283721.79,44238.48,5104.44,355183.95,265856.25,3115835.25
221,Product_221,Home & Kitchen,330.52,4.8,892,217,832,1,290,316,601,999,999,149,906,842,183,71722.84,274992.64,330.52,95850.8,104444.32,198642.52,330189.48,330189.48,49247.48,299451.12,278297.84,60485.16,2093844.2
